Product Name,avg_days_between_orders,total_sales,total_profit,avg_margin
"Bevis Oval Conference Table, Walnut",195.85714285714286,6942.068,-856.0144,-0.21165178571428575
Bevis Rectangular Conference Tables,361.6666666666667,1007.262,-586.8396,-0.6100000000000001
"Bevis Round Bullnose 29"" High Table Top",291.5,4544.925,-192.18540000000002,-0.06580952380952382
Bevis Round Conference Room Tables and Bases,216.0,519.941,-39.4438,-0.04464285714285714
Bevis Round Conference Table Top & Single Column Base,289.0,2297.5380000000005,100.97460000000001,-0.03264285714285714
"Bevis Round Conference Table Top, X-Base",256.0,2671.421,-519.941,-0.27496031746031746
Bevis Steel Folding Chairs,243.8,1775.075,117.059,0.07857142857142857
"Bevis Traditional Conference Table Top, Plinth Base",516.5,2033.496,-456.7032,-0.2515873015873016
Binder Clips by OIC,223.16666666666666,36.112,15.3328,0.40571428571428575
Binder Posts,145.0,57.4,7.8064,-0.515
Binding Machine Supplies,133.75,667.9929999999999,182.6042,0.272962962962963
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",220.33333333333334,88.896,26.854000000000003,0.28214285714285714
"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",954.0,16.176000000000002,6.739999999999999,0.37
"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",324.0,45.15,13.459,0.263
"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",602.5,17.64,5.7456,0.3116666666666667
"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",376.0,25.992,10.6704,0.39333333333333337
Bionaire 99.97% HEPA Air Cleaner,359.0,199.728,17.52,-0.340625
Bionaire Personal Warm Mist Humidifier/Vaporizer,579.5,515.79,201.1581,0.38999999999999996
Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,235.0,229.886,53.696000000000005,0.21875
"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",299.3333333333333,45.507999999999996,15.5608,0.12874999999999998
"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",341.0,64.06400000000001,20.8208,0.32499999999999996
"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",179.33333333333334,160.336,65.1365,0.415625
BlackBerry Q10,208.6,3099.354,548.0565,0.1875
Blackstonian Pencils,368.0,49.128,12.602400000000001,0.235
Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,166.33333333333334,1229.836,127.483,0.052083333333333336
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",132.66666666666666,783.608,299.85,0.39107142857142857
"BlueLounge Milo Smartphone Stand, White/Metallic",357.0,335.88800000000003,76.7744,0.22
Bose SoundLink Bluetooth Speaker,249.5,2865.6000000000004,967.14,0.3198333333333333
Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,193.33333333333334,1073.112,206.2662,0.1657142857142857
Boston 16701 Slimline Battery Pencil Sharpener,253.0,86.076,19.128,0.2125
Boston 16750 Black Compact Battery Pencil Sharpener,871.0,43.75,13.125,0.3
Boston 16765 Mini Stand Up Battery Pencil Sharpener,141.66666666666666,102.608,16.323999999999998,0.1675
Boston 16801 Nautilus Battery Pencil Sharpener,224.8,444.60200000000003,69.9918,0.16749999999999998
Boston 1730 StandUp Electric Pencil Sharpener,442.5,171.04,44.4704,0.26
Boston 1799 Powerhouse Electric Pencil Sharpener,75.5,389.70000000000005,109.116,0.27999999999999997
"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",596.0,59.489999999999995,17.847,0.30000000000000004
Boston 1900 Electric Pencil Sharpener,1324.0,14.98,4.494,0.3
Boston 19500 Mighty Mite Electric Pencil Sharpener,169.0,342.55,92.4885,0.27
"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",157.0,523.59,118.22999999999999,0.2125
Boston Heavy-Duty Trimline Electric Pencil Sharpeners,279.75,1166.44,310.89,0.2545
Boston Home & Office Model 2000 Electric Pencil Sharpeners,251.4,297.99,70.477,0.22916666666666666
Boston KS Multi-Size Manual Pencil Sharpener,200.5,533.3679999999999,119.548,0.2285714285714286
"Boston Model 1800 Electric Pencil Sharpener, Gray",220.0,405.36,109.785,0.24166666666666667
"Boston School Pro Electric Pencil Sharpener, 1670",176.16666666666666,873.636,149.9432,0.1657142857142857
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,613.0,1706.25,-1148.4375,-0.6872727272727271
"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",306.5,87.75,20.8325,0.1835
Bretford CR4500 Series Slim Rectangular Table,159.28571428571428,7242.768,-532.7613,-0.09822916666666667
Bretford CR8500 Series Meeting Room Furniture,148.6,6776.562,461.12700000000007,0.010416666666666666
Bretford Rectangular Conference Table Tops,124.36363636363636,12995.2915,-327.23310000000004,-0.06465277777777777
Bretford Just In Time Height-Adjustable Multi-Task Work Tables,226.66666666666666,5634.9,-964.1940000000001,-0.27875
"Brites Rubber Bands, 1 1/2 oz. Box",307.0,13.068000000000001,-0.5147999999999999,-0.061666666666666654
Brother DCP1000 Digital 3 in 1 Multifunction Machine,195.33333333333334,4859.838,1154.9615000000001,0.23392857142857143
"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",1324.0,341.991,-319.1916,-0.9333333333333333
Brown Kraft Recycled Envelopes,294.25,244.512,117.16199999999999,0.475
Bulldog Table or Wall-Mount Pencil Sharpener,104.5,77.87,22.582299999999996,0.29
Bulldog Vacuum Base Pencil Sharpener,241.6,330.924,59.5903,0.17875
Bush Advantage Collection Racetrack Conference Table,223.66666666666666,9544.725,-1934.3976,-0.31747680890538027
Bush Advantage Collection Round Conference Table,424.6666666666667,3401.6,210.474,-0.08560876623376623
"Bush Andora Bookcase, Maple/Graphite Gray Finish",141.875,3317.7235,135.58870000000002,0.02882352941176471
"Bush Andora Conference Table, Maple/Graphite Gray Finish",235.33333333333334,1436.232,-143.6232,-0.11145833333333334
"Bush Birmingham Collection Bookcase, Dark Cherry",1324.0,825.174,-117.882,-0.14285714285714288
"Bush Cubix Collection Bookcases, Fully Assembled",404.5,729.2339999999999,48.6156,-0.368888888888889
"Bush Cubix Conference Tables, Fully Assembled",150.66666666666666,3603.288,311.823,0.03125
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",180.71428571428572,3626.0056,-208.6504,-0.07815126050420167
Bush Mission Pointe Library,349.0,748.8607999999999,24.156800000000004,0.00784313725490196
"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",1324.0,119.833,-12.6882,-0.10588235294117647
Bush Somerset Collection Bookcase,167.66666666666666,1263.9569999999999,-56.3214,-0.13955882352941176
"Bush Westfield Collection Bookcases, Dark Cherry Finish",181.5,649.376,-97.4064,-0.6355555555555557
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",1324.0,90.882,-190.8522,-2.1
"Bush Westfield Collection Bookcases, Fully Assembled",124.4,1473.2982000000002,73.71539999999999,0.02779411764705882
"Bush Westfield Collection Bookcases, Medium Cherry Finish",111.875,1426.8878,-20.293000000000006,-0.07441176470588234
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,191.14285714285714,137.17,47.7257,0.2375
"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",391.6666666666667,514.556,23.538199999999996,0.051250000000000004
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",98.16666666666667,136.344,56.1184,0.3992857142857143
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",365.0,85.995,15.0969,-0.18145833333333333
Cameo Buff Policy Envelopes,125.28571428571429,1555.75,632.2568,0.40375
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1324.0,1007.979,43.1991,0.04285714285714286
Canon Image Class D660 Copier,285.0,3959.9339999999997,1691.9718,0.39250000000000007
Canon Imageclass D680 Copier / Fax,313.0,8959.872000000001,2799.96,0.29416666666666663
Canon PC-428 Personal Copier,176.2,4119.794,1469.9265,0.3227777777777778
Canon PC1060 Personal Laser Copier,182.66666666666666,11619.834,4570.9347,0.370625
Canon PC1080F Personal Copier,393.3333333333333,5999.9,1973.9670999999998,0.351875
Canon PC170 Desktop Personal Copier,117.0,575.82,67.179,0.11666666666666665
Canon PC940 Copier,64.0,5669.874,2092.4535,0.3080555555555555
Canon imageCLASS 2200 Advanced Copier,135.75,61599.824,25199.928,0.38466666666666666
Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,1324.0,3991.98,1995.99,0.5
Canvas Sectional Post Binders,213.6,422.63599999999997,59.0672,0.02958333333333336
Cardinal EasyOpen D-Ring Binders,157.42857142857142,209.30599999999998,26.506,0.16145833333333337
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",173.75,136.728,4.367700000000003,-0.3930555555555555
Cardinal Hold-It CD Pocket,170.33333333333334,38.304,-12.4488,-0.65625
Cardinal Holdit Business Card Pockets,161.85714285714286,87.648,22.908,0.23083333333333336
Cardinal Holdit Data Disk Pockets,178.0,100.464,38.7296,0.38166666666666665
Cardinal Poly Pocket Divider Pockets for Ring Binders,391.0,40.32,12.6,0.31249999999999994
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",140.11111111111111,179.014,5.387800000000001,-0.215
Cardinal Slant-D Ring Binders,234.75,119.922,46.056999999999995,0.2416666666666667
"Career Cubicle Clock, 8 1/4"", Black",112.0,194.68800000000002,68.952,0.3283333333333333
"Carina 42""Hx23 3/4""W Media Storage Unit",191.14285714285714,1635.796,-110.1328,-0.1025
Carina Double Wide Media Storage Towers in Natural & Black,125.9090909090909,3028.652,-3.239199999999995,-0.04
Carina Media Storage Towers in Natural & Black,170.5,1073.248,-121.96000000000001,-0.127
"Carina Mini System Audio Rack, Model AR050B",232.0,2730.108,-68.8076,-0.05083333333333332
Case Logic 2.4GHz Wireless Keyboard,172.28571428571428,1229.754,-11.997600000000006,-0.006250000000000007
Catalog Binders with Expanding Posts,188.14285714285714,1089.936,-242.20800000000003,-0.6156250000000001
Cherry 142-key Programmable Keyboard,1324.0,479.72,52.7692,0.10999999999999999
"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",205.4,5098.176,-404.00640000000004,-0.2148809523809524
"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",173.6,4297.644,-611.5877999999999,-0.27285714285714285
Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,321.0,9917.64,-2876.1156,-0.24699999999999997
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",235.2,3354.89,100.211,-0.08690476190476189
Chromcraft Rectangular Conference Tables,155.75,4952.673,-450.243,-0.15407407407407409
Chromcraft Round Conference Tables,75.91666666666667,8209.059,-189.9761,-0.10015984015984015
Cisco 8961 IP Phone Charcoal,1324.0,224.937,-164.9538,-0.7333333333333333
Cisco 8x8 Inc. 6753i IP Business Phone System,250.2,2645.804,83.69379999999998,0.09763888888888887
Cisco 9971 IP Video Phone Charcoal,234.0,4268.0,466.4,-0.16999999999999998
Cisco CP-7937G Unified IP Conference Station Phone,207.0,1391.4,-55.656,-0.039999999999999994
Cisco Desktop Collaboration Experience DX650 IP Video Phone,1324.0,385.8,130.2075,0.3375
Cisco IP Phone 7961G-GE VoIP phone,252.0,2252.432,-119.119,-0.14062499999999997
Cisco IP Phone 7961G VoIP phone - Dark gray,301.5,1386.69,228.39600000000002,0.23083333333333336
Cisco SPA 501G IP Phone,1324.0,213.48,16.011,0.075
Cisco SPA 502G IP Phone,116.0,2063.14,299.875,0.16
Cisco SPA112 2 Port Phone Adapter,619.5,516.53,87.37049999999999,0.17166666666666666
Cisco SPA301,113.75,4180.532,904.742,0.15092592592592594
Cisco SPA508G,287.25,910.662,207.86849999999998,0.15983333333333333
Cisco SPA525G2 5-Line IP Phone,1324.0,1379.92,648.5624,0.47
Cisco SPA525G2 IP Phone - Wireless,234.25,426.93,43.092,0.05033333333333334
Cisco Small Business SPA 502G VoIP phone,227.0,882.102,58.4649,0.011458333333333334
Cisco TelePresence System EX90 Videoconferencing Unit,1324.0,22638.48,-1811.0784,-0.08
Cisco Unified IP Phone 7945G VoIP phone,151.0,6751.602,102.29699999999998,0.010416666666666666
Clarity 53712,342.6666666666667,752.2860000000001,68.6296,0.12125000000000001
Classic Ivory Antique Telephone ZL1810,296.0,341.666,40.196,0.15625
Clear Mylar Reinforcing Strips,206.66666666666666,377.538,90.2727,-0.13571428571428573
ClearOne CHATAttach 160 - speaker phone,375.6666666666667,6695.892,1053.9830000000002,0.09583333333333335
ClearOne Communications CHAT 70 OC Speaker Phone,245.66666666666666,1685.294,273.4628,0.1675
ClearSounds CSC500 Amplified Spirit Phone Corded phone,205.0,1119.84,162.3768,0.14
Clearsounds A400,180.5,488.326,-48.8326,-0.13055555555555556
Col-Erase Pencils with Erasers,272.0,37.696,7.478400000000001,0.20125
Color-Coded Legal Exhibit Labels,20.0,14.73,7.2177,0.49
Colored Envelopes,286.25,50.922,19.0404,0.379
Colored Push Pins,245.25,24.978,7.602,0.296
Coloredge Poster Frame,204.8,298.2,116.298,0.38999999999999996
Colorific Watercolor Pencils,411.0,51.6,11.3004,0.23083333333333336
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",202.33333333333334,50.57,1.6338000000000008,-0.5857142857142856
Compact Automatic Electric Letter Opener,188.42857142857142,2982.75,-57.26880000000001,-0.04125
"Companion Letter/Legal File, Black",269.0,611.712,149.5296,0.20800000000000002
Computer Printout Index Tabs,389.0,11.088000000000001,-2.016,-0.625
Computer Printout Paper with Letter-Trim Fine Perforations,1324.0,191.6,91.968,0.48000000000000004
Computer Printout Paper with Letter-Trim Perforations,169.66666666666666,405.95799999999997,169.2124,0.4242857142857143
"Computer Room Manger, 14""",188.66666666666666,636.6080000000001,179.2896,0.24571428571428572
"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",349.3333333333333,546.816,61.5168,-0.42
Contemporary Borderless Frame,1290.0,36.162,3.6162,-0.10249999999999995
Contemporary Wood/Metal Frame,250.66666666666666,193.92,4.848,-0.17812499999999998
"Contico 72""H Heavy-Duty Storage System",322.0,598.308,-57.372,-0.1
"Contract Clock, 14"", Brown",321.5,334.096,29.4532,-0.08900000000000001
Convenience Packs of Business Envelopes,232.8,58.644,24.109199999999998,0.40375
Crate-A-Files,229.0,176.58,31.392,0.1542857142857143
"Crayola Anti Dust Chalk, 12/Pack",122.33333333333333,59.696,24.661,0.39107142857142857
Crayola Colored Pencils,134.4,120.704,32.8,0.23863636363636365
Cubify CubeX 3D Printer Double Head Print,236.5,11099.963,-8879.9704,-0.9527777777777778
Cubify CubeX 3D Printer Triple Head Print,1324.0,7999.98,-3839.9904,-0.48000000000000004
Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,199.6,65.34,3.9105000000000003,0.046944444444444455
Cyber Acoustics AC-202b Speech Recognition Stereo Headset,174.75,119.508,-20.5242,-0.2086666666666667
DAX Black Cherry Wood-Tone Poster Frame,190.14285714285714,455.456,61.433600000000006,0.089375
"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",164.66666666666666,168.744,48.822,0.27321428571428574
DAX Clear Channel Poster Frame,583.5,119.55600000000001,27.701999999999998,0.05499999999999996
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",241.5,291.45599999999996,97.152,0.328
"DAX Copper Panel Document Frame, 5 x 7 Size",324.25,171.088,39.7528,0.188
DAX Cubicle Frames - 8x10,283.0,125.786,20.772,0.08999999999999998
"DAX Cubicle Frames, 8-1/2 x 11",340.3333333333333,145.69,52.4484,0.36
"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",105.25,196.248,55.1004,0.307
"DAX Metal Frame, Desktop, Stepped-Edge",265.75,161.92,26.1096,0.024
DAX Natural Wood-Tone Poster Frame,232.0,513.712,123.9264,0.10400000000000001
DAX Solid Wood Frames,218.5,113.332,33.3157,0.3175
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",137.28571428571428,216.144,73.944,0.26875
DAX Two-Tone Silver Metal Document Frame,129.0,234.784,84.80560000000001,0.26375
"DAX Value U-Channel Document Frames, Easel Back",146.11111111111111,175.938,52.4832,0.2065
DAX Wood Document Frame,171.625,477.80400000000003,126.316,0.21777777777777776
DAX Wood Document Frame.,374.0,159.268,7.6888000000000005,-0.250625
DIXON Oriole Pencils,253.0,44.891999999999996,8.6172,0.16749999999999998
DIXON Ticonderoga Erasable Checking Pencils,217.33333333333334,94.86,26.784000000000002,0.3028571428571429
DMI Arturo Collection Mission-style Design Wood Chair,135.1,4619.987999999999,486.15560000000005,0.07446608946608947
DMI Eclipse Executive Suite Bookcases,201.8,11046.609,90.17640000000002,0.007352941176470587
DXL Angle-View Binders with Locking Rings by Samsill,130.55555555555554,215.109,66.69149999999999,0.12458333333333334
"DXL Angle-View Binders with Locking Rings, Black",327.3333333333333,124.592,42.0498,0.33749999999999997
DYMO CardScan Personal V9 Business Card Scanner,545.5,1343.9160000000002,463.971,0.06944444444444443
"Dana Fluorescent Magnifying Lamp, White, 36""",142.66666666666666,581.172,81.568,-0.05
Dana Halogen Swing-Arm Architect Lamp,229.4,1114.384,288.4288,0.22
Dana Swing-Arm Lamps,165.83333333333334,108.936,-11.213999999999999,-0.3125
"DataProducts Ampli Magnifier Task Lamp, Black,",304.25,508.72800000000007,99.5808,0.172
Dax Clear Box Frame,258.4,96.03,15.364799999999999,0.00999999999999999
Decoflex Hanging Personal Folder File,1324.0,46.26,12.0276,0.26
"Decoflex Hanging Personal Folder File, Blue",144.5,518.112,124.131,0.22944444444444448
Deflect-O Glasstique Clear Desk Accessories,159.0,124.74,37.037,0.27416666666666667
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,280.25,1685.44,244.3888,-0.026000000000000002
"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",186.6,673.87,72.07849999999999,0.10083333333333333
"Deflect-o EconoMat Nonstudded, No Bevel Mat",517.5,702.44,123.96,0.13333333333333333
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",152.125,1115.6399999999999,-125.1996,-0.26388888888888895
Deflect-o Glass Clear Studded Chair Mats,218.16666666666666,1579.3719999999998,318.3616,0.19214285714285717
"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",133.0,1623.248,-343.0956,-0.2983333333333333
"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",338.3333333333333,437.70000000000005,138.3132,0.21625
Dell Slim USB Multimedia Keyboard,95.0,125.0,30.0,0.24
Deluxe Chalkboard Eraser Cleaner,253.25,182.49,76.461,0.40599999999999997
Deluxe Heavy-Duty Vinyl Round Ring Binder,140.0,504.24,88.242,-0.12619047619047621
Deluxe Rollaway Locking File with Drawer,243.5,5572.792,1380.7215999999999,0.20800000000000002
Design Ebony Sketching Pencil,391.5,13.622,2.3074,0.19833333333333333
Desktop 3-Pocket Hot File,810.0,259.68,59.510000000000005,0.1675
Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,458.0,467.92,-14.622499999999999,0.020833333333333332
Digium D40 VoIP phone,135.875,3044.164,571.4257,0.17824074074074073
Disposable Triple-Filter Dust Bags,232.33333333333334,43.7,11.362,0.26
"Dixon My First Ticonderoga Pencil, #2",355.3333333333333,95.94,17.0235,0.156875
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",209.33333333333334,110.76,42.8982,0.3678571428571429
Dixon Ticonderoga Core-Lock Colored Pencils,227.33333333333334,229.572,58.6684,0.2342857142857143
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",861.0,431.28999999999996,165.206,0.37
"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",361.0,75.348,20.0928,0.2575
"Dixon Ticonderoga Maple Cedar Pencil, #2",328.5,23.332,4.912000000000001,0.1875
Dixon Ticonderoga Pencils,357.0,37.548,9.267800000000001,0.2091666666666667
Document Clip Frames,1324.0,45.036,16.0128,0.34750000000000003
"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",171.71428571428572,3322.878,1517.9064,0.458125
"Dual Level, Single-Width Filing Carts",126.0,6574.544,1640.5348,0.23944444444444446
Durable Pressboard Binders,827.0,37.239999999999995,15.085999999999999,0.40375
Easy-staple paper,29.2,2504.192,1096.0292,0.4315760869565217
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",148.11111111111111,1098.504,492.6624,0.441
"Eberhard Faber 3 1/2"" Golf Pencils",210.83333333333334,139.872,28.272000000000002,0.19642857142857142
EcoTones Memo Sheets,95.0,52.8,21.6,0.4366666666666667
Economy #2 Pencils,438.6666666666667,34.58,8.9908,0.26
Economy Binders,291.6666666666667,29.951999999999998,9.796800000000001,-0.08374999999999996
Economy Rollaway Files,228.66666666666666,3138.8,693.8399999999999,0.18071428571428574
"Eldon ""L"" Workstation Diamond Chairmat",241.0,1002.936,-267.44960000000003,-0.375
Eldon 100 Class Desk Accessories,189.0,36.396,-4.8528,-0.19000000000000003
Eldon 200 Class Desk Accessories,148.66666666666666,133.136,39.187200000000004,0.2957142857142857
"Eldon 200 Class Desk Accessories, Black",453.0,75.36,28.6368,0.38
"Eldon 200 Class Desk Accessories, Burgundy",253.25,135.648,44.588,0.333
"Eldon 200 Class Desk Accessories, Smoke",385.0,138.16,58.0272,0.42
"Eldon 300 Class Desk Accessories, Black",324.0,29.7,13.068000000000001,0.43999999999999995
"Eldon 400 Class Desk Accessories, Black Carbon",91.6,159.25,47.6,0.22666666666666668
Eldon 500 Class Desk Accessories,85.4,197.948,60.4707,0.2741666666666666
Eldon Advantage Chair Mats for Low to Medium Pile Carpets,218.0,563.03,56.303000000000004,0.1
Eldon Advantage Foldable Chair Mats for Low Pile Carpets,441.5,379.4,-48.78,-0.18499999999999997
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,245.66666666666666,1431.944,46.327600000000004,0.0012499999999999942
"Eldon Base for stackable storage shelf, platinum",125.16666666666667,872.256,-52.568999999999996,-0.05178571428571428
Eldon Cleatmat Chair Mats for Medium Pile Carpets,376.3333333333333,344.1,-42.18000000000001,-0.5225
Eldon Cleatmat Plus Chair Mats for High Pile Carpets,177.25,1304.128,-111.32800000000003,-0.20150000000000007
Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,230.75,1200.9360000000001,-256.5636,-0.20149999999999996
"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",246.8,546.192,17.447799999999997,-0.09333333333333334
Eldon Econocleat Chair Mats for Low Pile Carpets,300.0,331.76,39.8112,0.12
Eldon Executive Woodline II Cherry Finish Desk Accessories,338.0,98.13600000000001,-78.5088,-0.7999999999999999
"Eldon Executive Woodline II Desk Accessories, Mahogany",280.25,361.87199999999996,50.008700000000005,-0.058499999999999976
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",138.66666666666666,108.08,6.754999999999999,-0.0062500000000000056
"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",267.6,262.752,-7.616000000000003,-0.15375000000000003
Eldon Expressions Mahogany Wood Desk Collection,123.0,93.6,23.4,0.25
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",226.75,155.708,20.636,-0.008000000000000004
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",517.0,121.296,21.7056,0.16
"Eldon Expressions Wood Desk Accessories, Oak",103.27272727272727,183.024,10.110600000000002,0.008958333333333332
"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",318.75,160.54000000000002,46.5566,0.29
"Eldon Expressions Wood and Plastic Desk Accessories, Oak",66.5,149.7,41.916,0.27999999999999997
Eldon File Chest Portable File,1324.0,79.4,5.955,0.075
Eldon Fold 'N Roll Cart System,270.75,301.968,63.7488,0.1835
Eldon Gobal File Keepers,235.8,348.22,-0.6055999999999998,-0.04
Eldon Image Series Black Desk Accessories,347.5,48.852,17.0568,0.328
"Eldon Image Series Desk Accessories, Burgundy",155.28571428571428,111.18799999999999,28.2568,0.2
"Eldon Image Series Desk Accessories, Ebony",287.0,180.31,55.821999999999996,0.244
"Eldon Imàge Series Desk Accessories, Clear",362.0,53.46,6.3666,0.09749999999999999
Eldon Jumbo ProFile Portable File Boxes Graphite/Black,1324.0,36.744,3.6744,0.09999999999999999
Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,251.0,709.5,205.755,0.29
Eldon Pizzaz Desk Accessories,236.0,37.464,13.736799999999999,0.37
Eldon Portable Mobile Manager,162.0,899.304,197.3944,0.20916666666666667
Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,192.16666666666666,614.058,127.44600000000001,0.17714285714285713
Eldon Radial Chair Mat for Low to Medium Pile Carpets,220.8,775.612,135.932,0.13333333333333333
"Eldon Regeneration Recycled Desk Accessories, Black",199.5,39.688,13.116399999999999,0.33916666666666667
"Eldon Regeneration Recycled Desk Accessories, Smoke",301.75,33.756,8.9088,0.252
Eldon Shelf Savers Cubes and Bins,193.42857142857142,300.14,-7.678,-0.04125
Eldon Simplefile Box Office,193.0,345.832,77.128,0.21250000000000002
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",205.8,50.768,9.2852,0.16625
"Eldon Stackable Tray, Side-Load, Legal, Smoke",172.75,155.38,52.8292,0.33999999999999997
Eldon Wave Desk Accessories,104.6923076923077,266.73,98.9996,0.2621428571428571
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,145.25,168.84,78.256,0.454
"Electrix Architect's Clamp-On Swing Arm Lamp, Black",64.0,2863.8,627.1722,0.07700000000000001
Electrix Fluorescent Magnifier Lamps & Weighted Base,593.0,463.79600000000005,73.0232,0.18999999999999997
Electrix Halogen Magnifier Lamp,261.4,2759.06,314.76599999999996,-0.04833333333333332
"Electrix Incandescent Magnifying Lamp, Black",202.0,117.28,-16.4925,-0.36874999999999997
"Elite 5"" Scissors",134.5,179.14,37.18,0.22500000000000003
Embossed Ink Jet Note Cards,83.66666666666667,284.382,108.336,0.3825
Enermax Acrylux Wireless Keyboard,71.8,2450.16,630.468,0.29125
Enermax Aurora Lite Keyboard,343.25,1641.15,722.106,0.44000000000000006
Enermax Briskie RF Wireless Keyboard and Mouse Combo,347.5,469.402,150.3748,0.32799999999999996
Epson Perfection V600 Photo Scanner,1324.0,206.991,-172.4925,-0.8333333333333333
Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,1168.0,1212.705,-1057.23,-0.825
"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",4.0,279.96,120.3828,0.43000000000000005
Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1324.0,1.624,-4.466,-2.75
"Eureka Hand Vacuum, Bagless",1324.0,197.72,55.3616,0.28
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",264.0,110.16,46.1376,0.39333333333333337
Eureka Sanitaire  Commercial Upright,587.0,1524.5320000000002,53.02719999999999,-0.7883333333333332
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",212.5,83.904,12.7604,0.149
Eureka The Boss Cordless Rechargeable Stick Vac,243.8,948.228,241.1354,0.23958333333333334
"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",307.3333333333333,1042.08,291.7824,0.28
"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",155.0,1674.4,146.51000000000002,-0.2910185185185185
Euro Pro Shark Stick Mini Vacuum,251.0,170.744,-325.6332,-1.7749999999999997
Euro-Pro Shark Turbo Vacuum,194.0,693.952,143.7472,0.21546296296296297
